date,so2,no2,rspm,spm,aqi
2007-09-09,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-10,4.0,34.5,73.0,191.0,56.843979057591625
2007-09-11,4.0,34.4,109.5,205.5,67.55073298429319
2007-09-12,4.0,34.3,102.0,271.0,79.65068062827226
2007-09-13,4.0,32.4,74.5,205.5,60.09418848167539
2007-09-14,4.0,28.9,46.0,127.0,37.539476439790576
2007-09-15,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-16,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-17,4.0,35.4,57.5,219.5,59.57586387434554
2007-09-18,4.5,36.65,101.0,295.0,84.5629057591623
2007-09-19,4.0,32.0,83.5,238.5,68.86413612565445
2007-09-20,4.1,33.75,74.0,235.5,66.31740837696336
2007-09-21,4.25,35.9,161.0,396.0,118.25472513089005
2007-09-22,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-23,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-24,4.0,30.5,95.0,271.0,78.00628272251309
2007-09-25,4.0,34.15,86.0,279.5,78.05204188481675
2007-09-26,4.0,26.75,28.0,106.5,29.3717277486911
2007-09-27,4.0,26.05,168.3797043010753,150.0,67.97326760682317
2007-09-28,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-29,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-09-30,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-01,4.1,39.6,98.5,315.0,88.34494764397905
2007-10-02,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-03,6.9750000000000005,72.675,238.0,436.0,144.49070026178012
2007-10-04,8.149999999999999,78.10000000000002,193.66666666666663,423.5,132.80051047120418
2007-10-05,4.4,46.25,177.5,340.5,110.60052356020944
2007-10-06,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-07,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-08,4.1,33.1,162.0,420.0,123.35175392670156
2007-10-09,5.2,50.73333333333333,163.5,387.66666666666674,117.71417102966842
2007-10-10,8.433333333333334,58.70000000000001,215.33333333333331,442.33333333333326,140.4233595113438
2007-10-11,4.1,34.0,167.0,374.5,114.93965968586387
2007-10-12,4.0,28.35,106.0,331.0,92.75869109947644
2007-10-13,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-14,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-15,4.0,30.5,135.5,445.0,122.87905759162305
2007-10-16,4.966666666666667,48.46666666666666,84.0,316.6666666666667,86.04618673647471
2007-10-17,3.8333333333333335,48.53333333333333,104.5,252.0,76.8475305410122
2007-10-18,4.0,31.0,132.0,312.0,94.38115183246073
2007-10-19,4.1,35.05,186.0,406.5,125.67070680628272
2007-10-20,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-21,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-10-22,4.1,33.75,45.0,381.0,90.60876963350786
2007-10-23,8.233333333333333,67.03333333333335,355.5,713.0,226.8407242582897
2007-10-24,8.4,66.30000000000001,298.3333333333333,636.3333333333334,198.7611518324607
2007-10-25,10.5,62.36666666666667,279.0,601.0,187.14753054101223
2007-10-26,13.15,74.75,298.5,630.0,197.8847513089005
2007-10-27,2.4,102.9,271.0,526.0,171.5682722513089
2007-10-28,5.2,129.1,268.0,504.0,167.53905759162302
2007-10-29,8.066666666666666,76.53333333333335,270.0,507.66666666666674,166.37785340314136
2007-10-30,5.933333333333334,73.96666666666667,220.0,421.0,137.62005235602095
2007-10-31,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-01,4.1,42.35,391.0,569.0,203.09232984293192
2007-11-02,7.666666666666668,71.33333333333333,397.0,691.0,231.16937172774868
2007-11-03,23.6,135.1,532.0,851.0,295.98251308900524
2007-11-04,15.2,115.1,707.0,1070.0,377.60869109947646
2007-11-05,8.966666666666667,63.33333333333334,359.0,625.3333333333334,209.10196335078535
2007-11-06,4.15,43.15,350.0,774.0,237.32396596858635
2007-11-07,4.3,62.5,251.0,742.0,210.6747382198953
2007-11-08,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-09,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-10,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-11,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-12,4.0,50.0,276.0,560.5,177.4562827225131
2007-11-13,11.466666666666667,79.53333333333333,412.33333333333326,713.0,239.38649214659682
2007-11-14,10.333333333333334,68.13333333333334,280.3333333333333,529.6666666666666,172.7851483420593
2007-11-15,4.25,52.65,374.5,686.0,224.52566753926703
2007-11-16,4.25,47.9,368.0,485.5,181.05917539267017
2007-11-17,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-18,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-19,4.65,41.05,268.0,516.0,166.0777094240838
2007-11-20,11.7,64.89999999999999,343.66666666666674,659.3333333333334,213.06578534031416
2007-11-21,11.2,67.16666666666667,352.0,619.3333333333334,206.56247818499128
2007-11-22,4.4,43.15,234.0,465.0,148.36068062827223
2007-11-23,4.15,46.9,317.5,576.5,189.39464659685865
2007-11-24,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-25,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-11-26,4.9,59.8,427.0,826.0,265.1476701570681
2007-11-27,4.4,44.8,289.5,539.0,175.57476439790574
2007-11-28,4.25,44.55,249.0,551.0,169.5452486910995
2007-11-29,4.85,56.65,249.5,653.5,191.6115314136126
2007-11-30,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-01,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-02,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-03,4.15,40.25,156.0,499.0,138.91433246073296
2007-12-04,10.133333333333336,59.96666666666667,272.3333333333333,575.0,180.20251308900524
2007-12-05,11.7,74.39999999999998,342.3333333333333,645.3333333333334,210.28829842931933
2007-12-06,4.1,38.4,148.5,345.0,105.08149214659686
2007-12-07,4.25,58.25,277.5,620.5,190.6791230366492
2007-12-08,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-09,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-10,4.5,56.8,329.5,667.0,211.27384816753926
2007-12-11,12.233333333333334,71.06666666666669,212.33333333333331,504.66666666666674,153.39510471204187
2007-12-12,11.4,69.89999999999999,293.6666666666667,582.0,186.61041884816754
2007-12-13,4.75,55.0,185.5,426.5,130.64600785340315
2007-12-14,4.1,44.1,153.5,359.5,109.41955497382199
2007-12-15,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-16,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-17,11.166666666666664,61.16666666666666,311.6666666666667,585.6666666666666,190.77011343804537
2007-12-18,10.866666666666667,63.23333333333333,296.6666666666667,592.3333333333334,189.09680628272253
2007-12-19,4.1,52.0,259.5,587.5,179.71452879581153
2007-12-20,4.0,46.4,349.5,607.5,202.58214659685865
2007-12-21,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-22,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-23,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-24,4.4,48.65,181.0,509.5,146.74942408376964
2007-12-25,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-26,4.0,52.65,136.0,346.0,103.30047120418847
2007-12-27,4.25,50.05,205.5,421.0,133.4803272251309
2007-12-28,11.933333333333332,64.89999999999999,234.33333333333331,559.6666666666666,169.23537521815007
2007-12-29,28.5,98.0,367.0,600.0,207.18232984293195
2007-12-30,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2007-12-31,5.432123655913983,44.16066666666664,168.3797043010753,378.163,116.461464402128
2008-01-01,4.25,45.4,242.5,456.0,148.36990837696337
2008-01-02,11.233333333333334,67.66666666666667,334.0,541.0,186.43285340314137
2008-01-03,9.7,68.60000000000001,292.0,589.6666666666666,187.7915445026178
2008-01-04,4.4,48.75,188.5,407.5,127.02460732984295
2008-01-05,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-06,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-07,4.15,58.15,382.0,852.5,261.1331282722513
2008-01-08,13.7,76.43333333333334,205.66666666666663,535.6666666666666,158.71911867364744
2008-01-09,8.066666666666666,66.8,210.33333333333331,438.33333333333326,138.8977137870855
2008-01-10,4.1,53.1,219.0,421.5,136.56248691099475
2008-01-11,4.0,41.15,88.0,258.0,74.29680628272251
2008-01-12,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-13,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-14,4.15,48.8,170.5,528.5,148.51370418848168
2008-01-15,16.1,65.0,229.5,384.0,131.55301047120417
2008-01-16,19.55,72.35,189.5,440.0,135.18611256544503
2008-01-17,4.3,56.0,161.0,397.0,119.36897905759162
2008-01-18,4.0,42.55,187.5,447.0,134.7839267015707
2008-01-19,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-20,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-21,4.0,41.0,130.5,281.0,88.03979057591623
2008-01-22,10.233333333333333,57.93333333333334,189.66666666666663,441.0,134.7199912739965
2008-01-23,10.533333333333333,63.80000000000001,135.66666666666666,317.0,97.7169982547993
2008-01-24,4.65,50.0,225.0,290.5,110.32336387434555
2008-01-25,4.15,42.25,124.0,384.0,108.24574607329843
2008-01-26,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-27,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-01-28,4.1,40.9,156.0,272.0,91.52285340314135
2008-01-29,4.35,40.8,179.0,352.5,113.1773167539267
2008-01-30,4.0,51.2,156.0,415.0,121.85874345549738
2008-01-31,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-01,4.75,47.75,180.0,423.5,128.53527486910997
2008-02-02,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-03,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-04,4.1,41.45,151.5,414.0,120.2643717277487
2008-02-05,10.05,58.55,261.5,446.0,150.90990837696336
2008-02-06,12.133333333333333,71.66666666666667,243.33333333333331,450.33333333333326,148.59581151832458
2008-02-07,5.0,44.9,167.0,455.0,132.2528272251309
2008-02-08,4.2,49.2,196.0,378.0,122.45952879581154
2008-02-09,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-10,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-11,7.1,52.3,126.0,324.5,96.70892670157068
2008-02-12,10.266666666666667,57.5,186.33333333333331,463.0,138.59493891797555
2008-02-13,11.0,63.65,206.0,421.0,134.2420942408377
2008-02-14,6.5,57.65,192.5,409.0,128.59431937172775
2008-02-15,4.75,49.25,179.0,364.0,115.9627617801047
2008-02-16,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-17,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-02-18,4.0,35.8,145.0,321.0,99.21350785340314
2008-02-19,4.5,38.2,143.0,449.0,125.64316753926701
2008-02-20,5.0,47.3,257.5,346.5,128.7428272251309
2008-02-21,4.0,43.0,134.0,331.0,99.31151832460732
2008-02-22,4.25,54.95,196.0,524.0,153.2182329842932
2008-02-23,26.4,85.7,272.0,707.0,208.97235602094239
2008-02-24,25.8,56.1,264.0,695.0,203.4450785340314
2008-02-25,7.5,55.03333333333334,233.66666666666663,644.3333333333334,186.30869982547992
2008-02-26,13.15,67.7,256.0,533.0,168.3589397905759
2008-02-27,5.25,49.75,199.0,399.5,127.6139397905759
2008-02-28,4.6,51.8,170.0,392.5,120.13602094240838
2008-02-29,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-01,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-02,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-03,4.2,61.0,294.0,456.0,159.91125654450263
2008-03-04,11.4,79.93333333333334,374.66666666666674,698.6666666666665,228.4820767888307
2008-03-05,11.2,75.93333333333334,304.0,578.6666666666666,188.35930191972076
2008-03-06,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-07,4.25,33.85,126.0,343.0,99.72420157068063
2008-03-08,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-09,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-10,5.25,44.0,175.5,517.0,146.954777486911
2008-03-11,9.7,45.03333333333333,171.66666666666666,466.0,135.56969458987786
2008-03-12,10.133333333333336,44.56666666666667,222.0,455.0,143.8473298429319
2008-03-13,4.35,47.0,219.5,519.5,156.86695026178012
2008-03-14,4.35,53.65,183.0,398.0,124.10276178010471
2008-03-15,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-16,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-17,4.85,39.6,191.0,428.5,131.52865183246075
2008-03-18,8.766666666666667,65.26666666666667,244.66666666666663,524.3333333333334,164.02487783595114
2008-03-19,6.8,71.8,221.33333333333331,589.0,172.9040837696335
2008-03-20,4.65,36.6,246.0,471.0,151.84645287958116
2008-03-21,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-22,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-23,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-24,4.65,51.35,168.5,388.5,118.964777486911
2008-03-25,11.55,68.875,231.5,451.0,146.11498691099476
2008-03-26,11.425,47.0,226.33333333333331,388.75,131.0377290575916
2008-03-27,4.45,42.55,223.0,556.0,165.02875654450264
2008-03-28,12.6,64.75,247.5,593.5,179.07198952879583
2008-03-29,23.55,98.05,264.5,461.0,156.54171465968585
2008-03-30,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-03-31,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-01,4.35,42.05,133.0,305.5,93.73359947643979
2008-04-02,4.9,35.1,157.5,363.0,110.59259162303664
2008-04-03,4.0,42.1,94.5,218.0,67.35162303664922
2008-04-04,4.0,34.45,91.0,273.0,77.76005235602094
2008-04-05,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-06,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-07,4.35,48.86666666666667,107.0,217.66666666666663,70.21984729493892
2008-04-08,4.833333333333333,54.9,151.33333333333334,302.3333333333333,97.5124694589878
2008-04-09,6.4,43.26666666666667,141.5,244.33333333333331,82.81305410122164
2008-04-10,4.0,43.15,146.0,363.5,108.63319371727749
2008-04-11,4.15,49.8,132.0,418.0,117.37208115183248
2008-04-12,15.95,98.45,251.5,415.0,144.16443717277485
2008-04-13,16.7,98.65,254.0,391.0,139.6909162303665
2008-04-14,24.6,71.1,266.0,436.0,150.42832460732984
2008-04-15,4.1,43.7,215.0,346.5,119.6298167539267
2008-04-16,4.15,47.25,111.5,395.5,108.24234293193719
2008-04-17,10.45,66.0,179.25,339.0,111.58435863874345
2008-04-18,17.6,81.45,218.0,441.0,141.79041884816755
2008-04-19,10.7,72.7,199.0,399.0,128.57850785340312
2008-04-20,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-21,4.15,48.8,201.0,328.0,113.04852094240837
2008-04-22,4.1,48.65,195.5,373.0,121.28437172774869
2008-04-23,10.933333333333332,59.16666666666666,290.0,545.3333333333334,177.69267015706808
2008-04-24,13.0,61.96666666666666,250.0,442.0,147.82703315881326
2008-04-25,13.3,69.5,202.33333333333331,423.0,134.1666230366492
2008-04-26,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-27,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-04-28,4.0,49.2,320.0,537.0,181.77183246073298
2008-04-29,4.35,45.8,358.0,446.5,170.71344240837695
2008-04-30,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-01,5.875,54.27500000000001,508.0,938.6666666666665,305.4895746073298
2008-05-02,5.925,63.52499999999999,380.5,672.0,223.36450916230365
2008-05-03,5.95,69.1,450.0,790.0,262.8937041884817
2008-05-04,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-05,4.2,47.3,303.0,547.0,180.19858638743455
2008-05-06,5.4,52.55,382.0,419.0,170.33078534031415
2008-05-07,5.166666666666667,64.2,297.0,538.6666666666666,177.9621902268761
2008-05-08,4.366666666666666,46.7,352.0,623.6666666666666,206.5014572425829
2008-05-09,6.0,54.85,256.0,475.0,155.61732984293192
2008-05-10,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-11,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-12,5.15,56.6,215.5,482.5,148.73323298429318
2008-05-13,4.866666666666667,67.73333333333333,240.5,451.66666666666674,148.05335078534034
2008-05-14,3.65,73.75,203.5,351.0,119.49954188481675
2008-05-15,4.533333333333333,58.1,187.5,478.66666666666674,142.10275741710296
2008-05-16,5.3,52.5,445.0,426.0,185.04986910994765
2008-05-17,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-18,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-19,4.8,62.8,133.5,298.0,93.20931937172776
2008-05-20,6.75,75.65,97.0,153.5,55.932342931937164
2008-05-21,4.566666666666666,79.03333333333332,90.33333333333331,202.66666666666663,64.93819371727747
2008-05-22,4.0,76.2,77.0,131.0,47.02942408376963
2008-05-23,4.2,62.0,132.5,352.0,104.23952879581152
2008-05-24,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-25,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-26,4.2,61.0,218.0,487.0,150.39136125654449
2008-05-27,4.75,42.25,149.0,295.0,94.91930628272252
2008-05-28,4.1,42.5,174.5,462.0,135.1797120418848
2008-05-29,4.2,55.5,183.0,551.0,156.14685863874348
2008-05-30,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-05-31,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-01,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-02,4.5,47.6,107.5,278.0,82.87269633507853
2008-06-03,4.2,68.175,162.0,340.5,108.32410994764398
2008-06-04,4.3,70.36666666666667,158.25,483.0,137.40250436300175
2008-06-05,4.75,57.75,154.75,337.0,105.60124345549738
2008-06-06,4.1,44.6,176.0,392.0,120.96693717277486
2008-06-07,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-08,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-09,4.2,54.7,124.0,421.0,116.53596858638744
2008-06-10,4.7,44.16666666666666,91.33333333333331,244.0,72.21417975567189
2008-06-11,5.133333333333333,52.43333333333333,132.66666666666666,335.6666666666667,100.43792321116928
2008-06-12,8.6,57.5,147.66666666666666,335.6666666666667,103.8458115183246
2008-06-13,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-14,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-15,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-16,4.0,44.7,70.0,121.0,42.04879581151832
2008-06-17,6.55,43.25,78.0,182.0,56.42689790575916
2008-06-18,4.675,40.52500000000001,83.25,197.25,60.582637434554975
2008-06-19,4.5,40.2,108.33333333333331,299.0,87.1018062827225
2008-06-20,4.1,36.2,145.5,353.5,106.12667539267015
2008-06-21,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-22,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-23,4.15,39.45,146.5,374.5,110.87071989528796
2008-06-24,4.733333333333333,50.73333333333333,159.66666666666666,280.3333333333333,94.48232111692843
2008-06-25,4.0,46.23333333333333,100.66666666666669,314.3333333333333,88.9597207678883
2008-06-26,4.0,43.85,99.0,321.5,89.99874345549738
2008-06-27,4.2,57.3,163.5,344.0,108.88130890052355
2008-06-28,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-29,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-06-30,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-01,4.033333333333333,37.266666666666666,97.0,201.33333333333331,64.1787172774869
2008-07-02,3.5,51.25,155.33333333333334,331.0,104.16976439790577
2008-07-03,3.766666666666667,38.36666666666667,162.0,416.33333333333326,122.82074171029666
2008-07-04,4.15,41.0,111.0,476.5,124.77663612565445
2008-07-05,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-06,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-07,4.0,43.2,93.5,130.0,48.807434554973824
2008-07-08,4.0,44.26666666666667,88.0,159.0,53.755986038394425
2008-07-09,6.366666666666666,36.23333333333333,104.5,168.0,58.76264397905759
2008-07-10,4.15,39.533333333333346,82.0,175.33333333333337,55.6930584642234
2008-07-11,4.0,39.75,129.0,333.5,98.63507853403141
2008-07-12,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-13,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-14,4.0,34.2,138.0,279.0,88.89434554973822
2008-07-15,4.0,37.36666666666667,94.33333333333331,289.6666666666667,82.07462478184992
2008-07-16,4.0,38.36666666666667,85.66666666666667,287.6666666666667,79.87776614310646
2008-07-17,4.4,34.166666666666664,92.5,266.3333333333333,76.67294938917976
2008-07-18,4.1,42.45,158.5,308.0,99.63924083769632
2008-07-19,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-20,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-21,4.1,36.2,87.0,231.0,68.22379581151833
2008-07-22,4.5,40.7,150.5,317.3333333333333,99.82903141361258
2008-07-23,3.8,42.0,150.33333333333334,344.33333333333326,105.48821989528795
2008-07-24,4.433333333333334,51.83333333333334,130.0,341.6666666666667,101.09847294938919
2008-07-25,5.4,43.75,90.0,283.5,80.17094240837696
2008-07-26,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-27,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-07-28,4.35,41.1,105.0,225.0,70.9811387434555
2008-07-29,4.325,41.72500000000001,120.25,206.75,70.40636780104711
2008-07-30,3.9333333333333336,44.55,88.66666666666669,189.5,60.280087260034904
2008-07-31,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-01,4.4,39.35,127.0,265.0,83.88905759162304
2008-08-02,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-03,6.292355643044621,25.7,37.0,70.0,23.608824317035634
2008-08-04,4.0,37.3,99.0,193.0,62.86010471204189
2008-08-05,4.1,44.76666666666667,72.5,229.66666666666663,65.27915357766142
2008-08-06,4.0,44.95,77.5,198.5,59.828376963350784
2008-08-07,4.75,44.4,90.0,208.0,64.42396596858637
2008-08-08,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-09,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-10,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-11,4.35,38.25,120.5,221.0,73.27951570680628
2008-08-12,4.0,34.45,83.5,176.5,56.022617801047126
2008-08-13,4.0,31.1,59.75,145.25,44.344947643979054
2008-08-14,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-15,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-16,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-17,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-18,4.0,45.1,115.0,278.5,84.43984293193718
2008-08-19,3.966666666666667,37.8,110.33333333333331,378.33333333333326,103.98397033158811
2008-08-20,5.666666666666668,38.2,126.33333333333331,301.6666666666667,91.36493891797556
2008-08-21,6.0,51.5,117.75,307.25,91.32578534031414
2008-08-22,3.6666666666666665,54.46666666666667,119.66666666666669,312.3333333333333,92.90940663176266
2008-08-23,6.292355643044621,70.8,79.0,185.0,58.5028557306482
2008-08-24,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-25,4.25,42.05,121.0,286.0,87.13373036649213
2008-08-26,4.0,50.6,147.0,410.66666666666674,119.03225130890054
2008-08-27,4.366666666666667,37.66666666666666,109.66666666666669,344.66666666666674,96.8072862129145
2008-08-28,4.8,40.1,192.0,377.66666666666674,121.1421989528796
2008-08-29,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-30,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-08-31,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-09-01,5.0,45.3,371.0,493.0,183.14518324607332
2008-09-02,4.25,45.16666666666666,90.0,263.3333333333333,76.01437609075043
2008-09-03,4.033333333333333,47.73333333333333,170.33333333333334,357.0,112.60339441535777
2008-09-04,4.6,50.73333333333333,159.0,331.6666666666667,105.06469458987783
2008-09-05,4.4,41.15,158.0,407.5,120.26303664921467
2008-09-06,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-09-07,6.292355643044621,55.14596354166668,209.54557291666669,427.5179036458332,135.93621527607795
2008-09-08,5.35,47.5,147.5,326.0,101.31982984293194
2008-09-09,6.7666666666666675,44.43333333333334,133.66666666666666,313.0,95.56379581151833
2008-09-10,10.55,51.1,182.66666666666663,387.5,121.76490837696335
2008-09-11,4.633333333333333,52.79999999999999,130.0,297.3333333333333,91.88205061082024
2008-09-12,5.15,48.25,99.0,228.5,70.77663612565445
