date,so2,no2,rspm,spm
2010-08-30,4.158024691358024,50.11753086419753,278.96296296296293,512.0
2010-08-31,4.1567901234567906,50.10098765432099,278.81481481481484,512.0
2010-09-01,4.155555555555556,50.08444444444444,278.6666666666667,512.0
2010-09-02,4.154320987654321,50.0679012345679,278.51851851851853,512.0
2010-09-03,4.153086419753087,50.05135802469136,278.3703703703704,512.0
2010-09-04,4.151851851851852,50.034814814814816,278.22222222222223,512.0
2010-09-05,4.150617283950617,50.01827160493827,278.0740740740741,512.0
2010-09-06,4.149382716049383,50.00172839506173,277.9259259259259,512.0
2010-09-07,4.148148148148148,49.98518518518519,277.77777777777777,512.0
2010-09-08,4.146913580246913,49.96864197530864,277.6296296296296,512.0
2010-09-09,4.1456790123456795,49.9520987654321,277.48148148148147,512.0
2010-09-10,4.144444444444445,49.93555555555555,277.3333333333333,512.0
2010-09-11,4.14320987654321,49.919012345679015,277.1851851851852,512.0
2010-09-12,4.1419753086419755,49.90246913580247,277.03703703703707,512.0
2010-09-13,4.140740740740741,49.885925925925925,276.8888888888889,512.0
2010-09-14,4.139506172839506,49.86938271604939,276.74074074074076,512.0
2010-09-15,4.1382716049382715,49.85283950617284,276.5925925925926,512.0
2010-09-16,4.137037037037037,49.8362962962963,276.44444444444446,512.0
2010-09-17,4.135802469135802,49.81975308641975,276.2962962962963,512.0
2010-09-18,4.1345679012345675,49.803209876543214,276.14814814814815,512.0
2010-09-19,4.133333333333334,49.78666666666667,276.0,512.0
2010-09-20,4.132098765432099,49.770123456790124,275.85185185185185,512.0
2010-09-21,4.130864197530864,49.75358024691358,275.7037037037037,512.0
2010-09-22,4.12962962962963,49.73703703703704,275.55555555555554,512.0
2010-09-23,4.128395061728395,49.720493827160496,275.4074074074074,512.0
2010-09-24,4.12716049382716,49.70395061728395,275.25925925925924,512.0
2010-09-25,4.125925925925926,49.687407407407406,275.1111111111111,512.0
2010-09-26,4.124691358024691,49.67086419753087,274.96296296296293,512.0
2010-09-27,4.1234567901234565,49.65432098765432,274.81481481481484,512.0
2010-09-28,4.122222222222222,49.63777777777778,274.6666666666667,512.0
2010-09-29,4.120987654320988,49.62123456790123,274.51851851851853,512.0
2010-09-30,4.119753086419753,49.604691358024695,274.3703703703704,512.0
2010-10-01,4.118518518518519,49.58814814814815,274.22222222222223,512.0
2010-10-02,4.117283950617284,49.571604938271605,274.0740740740741,512.0
2010-10-03,4.116049382716049,49.55506172839506,273.9259259259259,512.0
2010-10-04,4.114814814814815,49.53851851851852,273.77777777777777,512.0
2010-10-05,4.11358024691358,49.52197530864198,273.6296296296296,512.0
2010-10-06,4.112345679012345,49.50543209876543,273.48148148148147,512.0
2010-10-07,4.111111111111111,49.48888888888889,273.3333333333333,512.0
2010-10-08,4.109876543209877,49.47234567901235,273.1851851851852,512.0
2010-10-09,4.108641975308642,49.455802469135804,273.03703703703707,512.0
2010-10-10,4.107407407407408,49.43925925925926,272.8888888888889,512.0
2010-10-11,4.106172839506173,49.422716049382714,272.74074074074076,512.0
2010-10-12,4.104938271604938,49.406172839506176,272.5925925925926,512.0
2010-10-13,4.103703703703704,49.38962962962963,272.44444444444446,512.0
2010-10-14,4.102469135802469,49.373086419753086,272.2962962962963,512.0
2010-10-15,4.101234567901234,49.35654320987654,272.14814814814815,512.0
2010-10-16,4.1,49.34,272.0,512.0
2010-10-17,4.098765432098766,49.32345679012346,271.85185185185185,512.0
2010-10-18,4.097530864197531,49.30691358024691,271.7037037037037,512.0
2010-10-19,4.0962962962962965,49.29037037037037,271.55555555555554,512.0
2010-10-20,4.095061728395062,49.27382716049383,271.4074074074074,512.0
2010-10-21,4.093827160493827,49.257283950617285,271.25925925925924,512.0
2010-10-22,4.092592592592593,49.24074074074074,271.1111111111111,512.0
2010-10-23,4.091358024691358,49.224197530864195,270.962962962963,512.0
2010-10-24,4.090123456790123,49.20765432098766,270.81481481481484,512.0
2010-10-25,4.088888888888889,49.19111111111111,270.6666666666667,512.0
2010-10-26,4.087654320987655,49.17456790123457,270.51851851851853,512.0
2010-10-27,4.08641975308642,49.15802469135802,270.3703703703704,512.0
2010-10-28,4.0851851851851855,49.141481481481485,270.22222222222223,512.0
2010-10-29,4.083950617283951,49.12493827160494,270.0740740740741,512.0
2010-10-30,4.082716049382716,49.108395061728395,269.9259259259259,512.0
2010-10-31,4.0814814814814815,49.09185185185185,269.77777777777777,512.0
2010-11-01,4.080246913580247,49.07530864197531,269.6296296296296,512.0
2010-11-02,4.079012345679012,49.05876543209877,269.48148148148147,512.0
2010-11-03,4.0777777777777775,49.04222222222222,269.3333333333333,512.0
2010-11-04,4.076543209876543,49.02567901234568,269.1851851851852,512.0
2010-11-05,4.075308641975309,49.00913580246914,269.03703703703707,512.0
2010-11-06,4.074074074074074,48.992592592592594,268.8888888888889,512.0
2010-11-07,4.07283950617284,48.97604938271605,268.74074074074076,512.0
2010-11-08,4.071604938271605,48.959506172839504,268.5925925925926,512.0
2010-11-09,4.07037037037037,48.942962962962966,268.44444444444446,512.0
2010-11-10,4.069135802469136,48.92641975308642,268.2962962962963,512.0
2010-11-11,4.067901234567901,48.909876543209876,268.14814814814815,512.0
2010-11-12,4.066666666666666,48.89333333333333,268.0,512.0
2010-11-13,4.065432098765432,48.87679012345679,267.85185185185185,512.0
2010-11-14,4.064197530864197,48.86024691358025,267.7037037037037,512.0
2010-11-15,4.062962962962963,48.8437037037037,267.55555555555554,512.0
2010-11-16,4.061728395061729,48.827160493827165,267.4074074074074,512.0
2010-11-17,4.060493827160494,48.81061728395062,267.25925925925924,512.0
2010-11-18,4.059259259259259,48.794074074074075,267.1111111111111,512.0
2010-11-19,4.058024691358025,48.77753086419753,266.962962962963,512.0
2010-11-20,4.05679012345679,48.760987654320985,266.81481481481484,512.0
2010-11-21,4.055555555555555,48.74444444444445,266.6666666666667,512.0
2010-11-22,4.054320987654321,48.7279012345679,266.51851851851853,512.0
2010-11-23,4.053086419753086,48.71135802469136,266.3703703703704,512.0
2010-11-24,4.051851851851852,48.69481481481482,266.22222222222223,512.0
2010-11-25,4.050617283950618,48.678271604938274,266.0740740740741,512.0
2010-11-26,4.049382716049383,48.66172839506173,265.9259259259259,512.0
2010-11-27,4.048148148148148,48.645185185185184,265.77777777777777,512.0
2010-11-28,4.046913580246914,48.62864197530864,265.6296296296296,512.0
2010-11-29,4.045679012345679,48.6120987654321,265.48148148148147,512.0
2010-11-30,4.044444444444444,48.595555555555556,265.3333333333333,512.0
2010-12-01,4.04320987654321,48.57901234567901,265.1851851851852,512.0
2010-12-02,4.041975308641975,48.56246913580247,265.03703703703707,512.0
2010-12-03,4.040740740740741,48.54592592592593,264.8888888888889,512.0
2010-12-04,4.0395061728395065,48.52938271604938,264.74074074074076,512.0
2010-12-05,4.038271604938272,48.51283950617284,264.5925925925926,512.0
2010-12-06,4.037037037037037,48.49629629629629,264.44444444444446,512.0
2010-12-07,4.0358024691358025,48.479753086419755,264.2962962962963,512.0
2010-12-08,4.034567901234568,48.46320987654321,264.14814814814815,512.0
2010-12-09,4.033333333333333,48.446666666666665,264.0,512.0
2010-12-10,4.0320987654320986,48.43012345679013,263.85185185185185,512.0
2010-12-11,4.030864197530864,48.41358024691358,263.7037037037037,512.0
2010-12-12,4.029629629629629,48.39703703703704,263.55555555555554,512.0
2010-12-13,4.0283950617283955,48.38049382716049,263.4074074074074,512.0
2010-12-14,4.027160493827161,48.36395061728395,263.25925925925924,512.0
2010-12-15,4.025925925925926,48.34740740740741,263.1111111111111,512.0
2010-12-16,4.0246913580246915,48.330864197530865,262.962962962963,512.0
2010-12-17,4.023456790123457,48.31432098765432,262.81481481481484,512.0
2010-12-18,4.022222222222222,48.29777777777778,262.6666666666667,512.0
2010-12-19,4.0209876543209875,48.28123456790124,262.51851851851853,512.0
2010-12-20,4.019753086419753,48.26469135802469,262.3703703703704,512.0
2010-12-21,4.018518518518518,48.24814814814815,262.22222222222223,512.0
2010-12-22,4.0172839506172835,48.2316049382716,262.0740740740741,512.0
2010-12-23,4.01604938271605,48.215061728395064,261.9259259259259,512.0
2010-12-24,4.014814814814815,48.19851851851852,261.77777777777777,512.0
2010-12-25,4.01358024691358,48.181975308641974,261.6296296296296,512.0
2010-12-26,4.012345679012346,48.165432098765436,261.48148148148147,512.0
2010-12-27,4.011111111111111,48.14888888888889,261.3333333333333,512.0
2010-12-28,4.009876543209876,48.132345679012346,261.1851851851852,512.0
2010-12-29,4.008641975308642,48.1158024691358,261.03703703703707,512.0
2010-12-30,4.007407407407407,48.099259259259256,260.8888888888889,512.0
2010-12-31,4.006172839506172,48.08271604938272,260.74074074074076,512.0
2011-01-01,4.004938271604939,48.06617283950617,260.5925925925926,512.0
2011-01-02,4.003703703703704,48.04962962962963,260.44444444444446,512.0
2011-01-03,4.002469135802469,48.03308641975309,260.2962962962963,512.0
2011-01-04,4.001234567901235,48.016543209876545,260.14814814814815,512.0
2011-01-05,4.0,48.0,260.0,512.0
2011-01-06,4.2,51.6,261.4,512.0
2011-01-07,4.4,55.2,262.8,512.0
2011-01-08,4.6,58.8,264.2,512.0
2011-01-09,4.8,62.4,265.6,512.0
2011-01-10,5.0,66.0,267.0,512.0
